ward,year,race,office,preference,ballots
92,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,159
92,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,1
92,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
93,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,2
93,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,1
93,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,3
93,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
93,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
93,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
93,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,21
93,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
93,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
93,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,41
93,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,1
93,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,124
93,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,1
93,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
94,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,1
94,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,0
94,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
94,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
94,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
94,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
94,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,6
94,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
94,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
94,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,1
94,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,0
94,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,14
94,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
94,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
95,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,1
95,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,0
95,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
95,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
95,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
95,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
95,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,8
95,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
95,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
95,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,5
95,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,0
95,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,15
95,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
95,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
96,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,0
96,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,0
96,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
96,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
96,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
96,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
96,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,19
96,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
96,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
96,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,13
96,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,2
96,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,59
96,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
96,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
97,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,1
97,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,2
97,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
97,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
97,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
97,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,1
97,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,23
97,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
97,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
97,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,25
97,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,0
97,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,108
97,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
97,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
98,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,1
98,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,0
98,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
98,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
98,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
98,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
98,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,11
98,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
98,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
98,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,0
98,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,0
98,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,16
98,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
98,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
99,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,1
99,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,3
99,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,1
99,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
99,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
99,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
99,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,14
99,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
99,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
99,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,12
99,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,0
99,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,44
99,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
99,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
100,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,0
100,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,2
100,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
100,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
100,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
100,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
100,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,4
100,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
100,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,1
100,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,3
100,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,1
100,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,10
100,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
100,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,1
101,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,0
101,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,1
101,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
101,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
101,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
101,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,1
101,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,6
101,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
101,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
101,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,0
101,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,0
101,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,14
101,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,2
101,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
102,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,1
102,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,0
102,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
102,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
102,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
102,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
102,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,6
102,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
102,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
102,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,5
102,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,0
102,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,21
102,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
102,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,1
103,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,0
103,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,2
103,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
103,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
103,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
103,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
103,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,7
103,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,1
103,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
103,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,5
103,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,0
103,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,39
103,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,1
103,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
104,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,3
104,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,0
104,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
104,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
104,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,1
104,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,1
104,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,4
104,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
104,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,1
104,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,2
104,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,0
104,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,10
104,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
104,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
105,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,1
105,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,0
105,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
105,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
105,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
105,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
105,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,0
105,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
105,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
105,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,1
105,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,0
105,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,2
105,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
105,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
106,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,2
106,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,0
106,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
106,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
106,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
106,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
106,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,3
106,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
106,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
106,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,0
106,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,0
106,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,1
106,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
106,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
107,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,0
107,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,0
107,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
107,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
107,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
107,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
107,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,1
107,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
107,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
107,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,1
107,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,0
107,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,5
107,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
107,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,1
108,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,0
108,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,1
108,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,1
108,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
108,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
108,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
108,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,7
108,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
108,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
108,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,0
108,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,1
108,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,4
108,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
108,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
109,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,0
109,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,2
109,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
109,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
109,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
109,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
109,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,6
109,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
109,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
109,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,0
109,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,1
109,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,4
109,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
109,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
110,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,0
110,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,0
110,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
110,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
110,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
110,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
110,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,0
110,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
110,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
110,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,0
110,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,0
110,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,6
110,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
110,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
111,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,0
111,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,0
111,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
111,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,1
111,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
111,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
111,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,1
111,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
111,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,1
111,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JOHN R. KASICH,0
111,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JEB BUSH,0
111,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,TED CRUZ,2
111,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
111,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,WRITE-IN,0
112,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MARCO RUBIO,0
112,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,BEN CARSON,0
112,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RAND PAUL,0
112,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,MIKE HUCKABEE,0
112,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,JIM GILMORE,0
112,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CHRIS CHRISTIE,0
112,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,DONALD J. TRUMP,1
112,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,RICK SANTORUM,0
112,2016,REPUBLICAN PRIMARY,PRESIDENTIAL CANDIDATE,CARLY FIORINA,0
